,seconds,x,y,z,speed,acceleration,degrees
12720,1398847966.0072834,73.6846,129.767,-2.06649,0.4990670735403569,-0.0012364807268183842,324.6886125907554
12721,1398847966.1077905,73.6346,129.763,-2.06649,0.4989427985460419,-0.007731480181426172,324.6076029921801
12722,1398847966.2083225,73.5846,129.759,-2.06649,0.4981655369559758,0.013381055750425362,324.6432033510571
12723,1398847966.3088713,73.5346,129.756,-2.06649,0.4995109853077735,1.5539096273751674,324.78312846779
12724,1398847966.4094684,73.4846,129.751,-2.06649,0.6558298545710747,-1.5014912284474358,324.9285240345508
12725,1398847966.510047,73.4194,129.741,-2.0592900000000003,0.5048120491952245,4.845750482787713,325.12814300449816
12726,1398847966.610595,73.3688,129.737,-2.0592900000000003,0.9920427090032831,-4.897630322333704,325.40199118382367
12727,1398847966.7111018,73.2695,129.72799999999998,-2.0592900000000003,0.49979764327564224,-2.2877194780053434,325.8462187792099
12728,1398847966.8116412,73.2195,129.72299999999998,-2.04184,0.2697915946347933,-2.682327089381257,326.5164271344912
12729,1398847966.9122224,73.1939,129.714,-2.0006,0.0,5.4357158458351025,327.42508874156005
12730,1398847967.0026903,73.1939,129.714,-2.0006,0.49175795977166403,4.312807690651977,328.4965418123484
12731,1398847967.1032507,73.1451,129.70600000000002,-1.96569,0.925455741470578,-3.9237780841516976,329.5999651055548
12732,1398847967.2117507,73.0467,129.686,-1.93078,0.49972580437209324,2.368027683417225,330.5801124484613
12733,1398847967.312245,72.9977,129.675,-1.93078,0.7376987249432799,-2.3900556505924047,331.3204654937522
12734,1398847967.4127457,72.9269,129.653,-1.9214900000000004,0.49749616727224155,-0.06567430415980291,331.7614550316743
12735,1398847967.513298,72.8781,129.642,-1.9214900000000004,0.4908924635930413,0.0720143609408145,331.9438697825646
12736,1398847967.6138124,72.83,129.631,-1.9214900000000004,0.49813094473325337,-0.005652061807777251,331.963173794076
12737,1398847967.7144325,72.7811,129.62,-1.9214900000000004,0.4975622340969242,-3.1642726420808547,331.9218075400101
12738,1398847967.8149714,72.7323,129.609,-1.9214900000000004,0.1794295249009008,-1.7835513429329242,331.885174696357
12739,1398847967.9155738,72.7145,129.606,-1.9270900000000002,0.0,5.399463033506495,331.870723692287
12740,1398847968.006047,72.7145,129.606,-1.9270900000000002,0.4885065642001097,0.14390715157529485,331.86594587636273
12741,1398847968.1066158,72.6664,129.596,-1.9270900000000002,0.502979129624286,-0.12360818779092993,331.8703842674697
12742,1398847968.2072124,72.6168,129.586,-1.9270900000000002,0.49054455800067687,0.08087290069052125,331.87378614307084
12743,1398847968.3077981,72.5687,129.575,-1.9270900000000002,0.4986792152533753,-0.5378096245765186,331.8776010092967
12744,1398847968.4083076,72.5198,129.564,-1.9270900000000002,0.4446242898107156,0.5471950802457075,331.8799528545728
12745,1398847968.508867,72.4751,129.565,-1.9367099999999997,0.4996499387290567,-0.10267150749851799,331.8719273658162
12746,1398847968.6093764,72.4261,129.554,-1.9367099999999997,0.4893304865859532,0.07788394291885838,331.84386147035235
12747,1398847968.709976,72.3779,129.54399999999998,-1.9367099999999997,0.49716557443244636,0.07036925308826654,331.7895154591007
12748,1398847968.8105662,72.3289,129.534,-1.9367099999999997,0.5042440337175764,-0.43179474436430104,331.71260555133307
12749,1398847968.911105,72.2792,129.524,-1.9367099999999997,0.4608319382302245,0.4153912208298745,331.6264787200962
12750,1398847969.0015953,72.2378,129.529,-1.94218,0.49842083152900635,-0.08910566606354253,331.54441009022054
12751,1398847969.1021287,72.1887,129.519,-1.94218,0.4894627283496274,0.18639218590381146,331.47229387076015
12752,1398847969.202701,72.1405,129.509,-1.94218,0.5082086280679098,-0.1955664223450921,331.4132499102934
12753,1398847969.3032465,72.0906,129.498,-1.94218,0.4885453226664588,-1.7407839159187677,331.36896950532633
12754,1398847969.4038131,72.0423,129.489,-1.94218,0.3134805583522966,1.768981779418872,331.3636108291041
12755,1398847969.504387,72.0124,129.499,-1.9487099999999997,0.49139373939132447,0.06747233417248708,331.4545482839785
12756,1398847969.6049626,71.964,129.489,-1.9487099999999997,0.49817981565308156,0.030055866595693342,331.72222613128935
12757,1398847969.7055447,71.9149,129.47899999999998,-1.93126,0.5012028985179522,-0.06962975338653567,332.23072001456114
12758,1398847969.806132,71.8657,129.468,-1.89635,0.4941990248895125,-1.430237030697951,332.9845331931046
12759,1398847969.906758,71.8177,129.455,-1.8788999999999998,0.3502800051359957,1.3791876952376314,333.90429302743627
12760,1398847970.0072896,71.7825,129.454,-1.8483200000000002,0.4889319205846374,4.731140156662383,334.8514606081072
12761,1398847970.1119032,71.7336,129.439,-1.83087,0.9838732527056466,-4.85682727421715,335.6765031168309
12762,1398847970.2124822,71.6393,129.409,-1.83087,0.4953783088308171,-1.687376629230629,336.26541610298483
12763,1398847970.313036,71.5918,129.394,-1.83087,0.3257062594257417,1.7588929122447798,336.5932723271155
